"Título de trazado: WL_04"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, psi (LGR S/N: 20968507, SEN S/N: 20968507)","Temp, °F (LGR S/N: 20968507, SEN S/N: 20968507)","Acoplador separado (LGR S/N: 20968507)","Acoplador adjunto (LGR S/N: 20968507)","Host conectado (LGR S/N: 20968507)","Parado (LGR S/N: 20968507)","Final de archivo (LGR S/N: 20968507)"
6827,03/10/22 03:45:00 PM,9.2235,49.404,,,,,
6828,03/10/22 04:00:00 PM,9.2250,49.228,,,,,
6829,03/10/22 04:15:00 PM,9.2245,49.050,,,,,
6830,03/10/22 04:30:00 PM,9.2225,48.871,,,,,
6831,03/10/22 04:45:00 PM,9.2274,48.695,,,,,
6832,03/10/22 05:00:00 PM,9.2324,48.517,,,,,
6833,03/10/22 05:15:00 PM,9.2338,48.339,,,,,
6834,03/10/22 05:30:00 PM,9.2299,48.160,,,,,
6835,03/10/22 05:45:00 PM,9.2314,47.982,,,,,
6836,03/10/22 06:00:00 PM,9.2364,47.802,,,,,
6837,03/10/22 06:15:00 PM,9.2343,47.624,,,,,
6838,03/10/22 06:30:00 PM,9.2343,47.624,,,,,
6839,03/10/22 06:45:00 PM,9.2375,47.446,,,,,
6840,03/10/22 07:00:00 PM,9.2372,47.266,,,,,
6841,03/10/22 07:15:00 PM,9.2404,47.088,,,,,
6842,03/10/22 07:30:00 PM,9.2435,46.908,,,,,
6843,03/10/22 07:45:00 PM,9.2467,46.728,,,,,
6844,03/10/22 08:00:00 PM,9.2502,46.728,,,,,
6845,03/10/22 08:15:00 PM,9.2499,46.548,,,,,
6846,03/10/22 08:30:00 PM,9.2478,46.369,,,,,
6847,03/10/22 08:45:00 PM,9.2495,46.369,,,,,
6848,03/10/22 09:00:00 PM,9.2492,46.188,,,,,
6849,03/10/22 09:15:00 PM,9.2524,46.008,,,,,
6850,03/10/22 09:30:00 PM,9.2541,46.008,,,,,
6851,03/10/22 09:45:00 PM,9.2520,45.828,,,,,
6852,03/10/22 10:00:00 PM,9.2570,45.648,,,,,
6853,03/10/22 10:15:00 PM,9.2551,45.648,,,,,
6854,03/10/22 10:30:00 PM,9.2583,45.466,,,,,
6855,03/10/22 10:45:00 PM,9.2566,45.466,,,,,
6856,03/10/22 11:00:00 PM,9.2563,45.286,,,,,
6857,03/10/22 11:15:00 PM,9.2563,45.286,,,,,
6858,03/10/22 11:30:00 PM,9.2541,45.104,,,,,
6859,03/10/22 11:45:00 PM,9.2541,45.104,,,,,
6860,03/11/22 12:00:00 AM,9.2502,44.922,,,,,
6861,03/11/22 12:15:00 AM,9.2466,44.922,,,,,
6862,03/11/22 12:30:00 AM,9.2446,44.742,,,,,
6863,03/11/22 12:45:00 AM,9.2392,44.742,,,,,
6864,03/11/22 01:00:00 AM,9.2375,44.742,,,,,
6865,03/11/22 01:15:00 AM,9.2353,44.560,,,,,
6866,03/11/22 01:30:00 AM,9.2317,44.560,,,,,
6867,03/11/22 01:45:00 AM,9.2317,44.560,,,,,
6868,03/11/22 02:00:00 AM,9.2314,44.379,,,,,
6869,03/11/22 02:15:00 AM,9.2296,44.379,,,,,
6870,03/11/22 02:30:00 AM,9.2279,44.379,,,,,
6871,03/11/22 02:45:00 AM,9.2309,44.195,,,,,
6872,03/11/22 03:00:00 AM,9.2274,44.195,,,,,
6873,03/11/22 03:15:00 AM,9.2292,44.195,,,,,
6874,03/11/22 03:30:00 AM,9.2289,44.013,,,,,
6875,03/11/22 03:45:00 AM,9.2306,44.013,,,,,
6876,03/11/22 04:00:00 AM,9.2302,43.831,,,,,
6877,03/11/22 04:15:00 AM,9.2302,43.831,,,,,
6878,03/11/22 04:30:00 AM,9.2285,43.831,,,,,
6879,03/11/22 04:45:00 AM,9.2299,43.648,,,,,
6880,03/11/22 05:00:00 AM,9.2299,43.648,,,,,
6881,03/11/22 05:15:00 AM,9.2277,43.466,,,,,
6882,03/11/22 05:30:00 AM,9.2314,43.466,,,,,
6883,03/11/22 05:45:00 AM,9.2327,43.282,,,,,
6884,03/11/22 06:00:00 AM,9.2380,43.282,,,,,
6885,03/11/22 06:15:00 AM,9.2412,43.099,,,,,
6886,03/11/22 06:30:00 AM,9.2412,43.099,,,,,
6887,03/11/22 06:45:00 AM,9.2430,43.099,,,,,
6888,03/11/22 07:00:00 AM,9.2427,42.915,,,,,
6889,03/11/22 07:15:00 AM,9.2444,42.915,,,,,
6890,03/11/22 07:30:00 AM,9.2476,42.732,,,,,
6891,03/11/22 07:45:00 AM,9.2511,42.732,,,,,
6892,03/11/22 08:00:00 AM,9.2511,42.732,,,,,
6893,03/11/22 08:15:00 AM,9.2528,42.732,,,,,
6894,03/11/22 08:30:00 AM,9.2528,42.732,,,,,
6895,03/11/22 08:45:00 AM,9.2533,42.915,,,,,
6896,03/11/22 09:00:00 AM,9.2567,42.915,,,,,
6897,03/11/22 09:15:00 AM,9.2572,43.099,,,,,
6898,03/11/22 09:30:00 AM,9.2589,43.099,,,,,
6899,03/11/22 09:45:00 AM,9.2594,43.282,,,,,
6900,03/11/22 10:00:00 AM,9.2601,43.648,,,,,
6901,03/11/22 10:15:00 AM,9.2586,43.831,,,,,
6902,03/11/22 10:30:00 AM,9.2576,44.195,,,,,
6903,03/11/22 10:45:00 AM,9.2580,44.379,,,,,
6904,03/11/22 11:00:00 AM,9.2534,44.742,,,,,
6905,03/11/22 11:15:00 AM,9.2524,45.104,,,,,
6906,03/11/22 11:30:00 AM,9.2527,45.286,,,,,
6907,03/11/22 11:45:00 AM,9.2517,45.648,,,,,
6908,03/11/22 12:00:00 PM,9.2488,46.008,,,,,
6909,03/11/22 12:15:00 PM,9.2460,46.369,,,,,
6910,03/11/22 12:30:00 PM,9.2449,46.728,,,,,
6911,03/11/22 12:45:00 PM,9.2435,46.908,,,,,
6912,03/11/22 01:00:00 PM,9.2421,47.088,,,,,
6913,03/11/22 01:15:00 PM,9.2385,47.088,,,,,
6914,03/11/22 01:30:00 PM,9.2372,47.266,,,,,
6915,03/11/22 01:45:00 PM,9.2335,47.266,,,,,
6916,03/11/22 02:00:00 PM,9.2335,47.266,,,,,
6917,03/11/22 02:15:00 PM,9.2286,47.446,,,,,
6918,03/11/22 02:30:00 PM,9.2267,47.446,,,,,
6919,03/11/22 02:45:00 PM,9.2250,47.446,,,,,
6920,03/11/22 03:00:00 PM,9.2232,47.446,,,,,
6921,03/11/22 03:15:00 PM,9.2198,47.446,,,,,
6922,03/11/22 03:30:00 PM,9.2215,47.446,,,,,
6923,03/11/22 03:45:00 PM,9.2215,47.446,,,,,
6924,03/11/22 04:00:00 PM,9.2232,47.446,,,,,
6925,03/11/22 04:15:00 PM,9.2357,47.446,,,,,
6926,03/11/22 04:30:00 PM,9.2887,47.266,,,,,
6927,03/11/22 04:45:00 PM,9.3007,47.088,,,,,
6928,03/11/22 05:00:00 PM,9.2971,47.088,,,,,
6929,03/11/22 05:15:00 PM,9.2950,46.908,,,,,
6930,03/11/22 05:30:00 PM,9.2786,46.728,,,,,
6931,03/11/22 05:45:00 PM,9.2818,46.548,,,,,
6932,03/11/22 06:00:00 PM,9.2855,46.548,,,,,
6933,03/11/22 06:15:00 PM,9.2797,46.369,,,,,
6934,03/11/22 06:30:00 PM,9.2779,46.369,,,,,
6935,03/11/22 06:45:00 PM,9.2779,46.369,,,,,
6936,03/11/22 07:00:00 PM,9.2779,46.369,,,,,
6937,03/11/22 07:15:00 PM,9.2762,46.369,,,,,
6938,03/11/22 07:30:00 PM,9.2776,46.188,,,,,
6939,03/11/22 07:45:00 PM,9.2811,46.188,,,,,
6940,03/11/22 08:00:00 PM,9.2829,46.188,,,,,
6941,03/11/22 08:15:00 PM,9.2811,46.188,,,,,
6942,03/11/22 08:30:00 PM,9.2897,46.008,,,,,
6943,03/11/22 08:45:00 PM,9.2879,46.008,,,,,
6944,03/11/22 09:00:00 PM,9.2950,46.008,,,,,
6945,03/11/22 09:15:00 PM,9.2914,46.008,,,,,
6946,03/11/22 09:30:00 PM,9.2929,45.828,,,,,
6947,03/11/22 09:45:00 PM,9.2929,45.828,,,,,
6948,03/11/22 10:00:00 PM,9.2929,45.828,,,,,
6949,03/11/22 10:15:00 PM,9.2946,45.828,,,,,
6950,03/11/22 10:30:00 PM,9.2963,45.828,,,,,
6951,03/11/22 10:45:00 PM,9.2963,45.828,,,,,
6952,03/11/22 11:00:00 PM,9.2978,45.648,,,,,
6953,03/11/22 11:15:00 PM,9.2924,45.648,,,,,
6954,03/11/22 11:30:00 PM,9.2872,45.648,,,,,
6955,03/11/22 11:45:00 PM,9.2853,45.648,,,,,
6956,03/12/22 12:00:00 AM,9.2850,45.466,,,,,
6957,03/12/22 12:15:00 AM,9.2797,45.466,,,,,
6958,03/12/22 12:30:00 AM,9.2779,45.466,,,,,
6959,03/12/22 12:45:00 AM,9.2740,45.286,,,,,
6960,03/12/22 01:00:00 AM,9.2718,45.104,,,,,
6961,03/12/22 01:15:00 AM,9.2701,45.104,,,,,
6962,03/12/22 01:30:00 AM,9.2662,44.922,,,,,
6963,03/12/22 01:45:00 AM,9.2644,44.922,,,,,
6964,03/12/22 02:00:00 AM,9.2640,44.742,,,,,
6965,03/12/22 02:15:00 AM,9.2605,44.742,,,,,
6966,03/12/22 02:30:00 AM,9.2605,44.742,,,,,
6967,03/12/22 02:45:00 AM,9.2588,44.742,,,,,
6968,03/12/22 03:00:00 AM,9.2569,44.742,,,,,
6969,03/12/22 03:15:00 AM,9.2530,44.560,,,,,
6970,03/12/22 03:30:00 AM,9.2512,44.560,,,,,
6971,03/12/22 03:45:00 AM,9.2495,44.560,,,,,
6972,03/12/22 04:00:00 AM,9.2495,44.560,,,,,
6973,03/12/22 04:15:00 AM,9.2495,44.560,,,,,
6974,03/12/22 04:30:00 AM,9.2478,44.560,,,,,
6975,03/12/22 04:45:00 AM,9.2459,44.560,,,,,
6976,03/12/22 05:00:00 AM,9.2491,44.379,,,,,
6977,03/12/22 05:15:00 AM,9.2456,44.379,,,,,
6978,03/12/22 05:30:00 AM,9.2509,44.379,,,,,
6979,03/12/22 05:45:00 AM,9.2491,44.379,,,,,
6980,03/12/22 06:00:00 AM,9.2527,44.379,,,,,
6981,03/12/22 06:15:00 AM,9.2580,44.379,,,,,
6982,03/12/22 06:30:00 AM,9.2576,44.195,,,,,
6983,03/12/22 06:45:00 AM,9.2594,44.195,,,,,
6984,03/12/22 07:00:00 AM,9.2647,44.195,,,,,
6985,03/12/22 07:15:00 AM,9.2647,44.195,,,,,
6986,03/12/22 07:30:00 AM,9.2611,44.195,,,,,
6987,03/12/22 07:45:00 AM,9.2630,44.195,,,,,
6988,03/12/22 08:00:00 AM,9.2665,44.195,,,,,
6989,03/12/22 08:15:00 AM,9.2682,44.195,,,,,
6990,03/12/22 08:30:00 AM,9.2704,44.379,,,,,
6991,03/12/22 08:45:00 AM,9.2704,44.379,,,,,
6992,03/12/22 09:00:00 AM,9.2726,44.560,,,,,
6993,03/12/22 09:15:00 AM,9.2711,44.742,,,,,
6994,03/12/22 09:30:00 AM,9.2747,44.742,,,,,
6995,03/12/22 09:45:00 AM,9.2750,44.922,,,,,
6996,03/12/22 10:00:00 AM,9.2789,45.104,,,,,
6997,03/12/22 10:15:00 AM,9.2755,45.104,,,,,
6998,03/12/22 10:30:00 AM,9.2740,45.286,,,,,
6999,03/12/22 10:45:00 AM,9.2726,45.466,,,,,
7000,03/12/22 11:00:00 AM,9.2711,45.648,,,,,
7001,03/12/22 11:15:00 AM,9.2715,45.828,,,,,
7002,03/12/22 11:30:00 AM,9.2705,46.188,,,,,
7003,03/12/22 11:45:00 AM,9.2691,46.369,,,,,
7004,03/12/22 12:00:00 PM,9.2644,46.728,,,,,
7005,03/12/22 12:15:00 PM,9.2666,46.908,,,,,
7006,03/12/22 12:30:00 PM,9.2615,47.088,,,,,
7007,03/12/22 12:45:00 PM,9.2641,47.446,,,,,
7008,03/12/22 01:00:00 PM,9.2609,47.624,,,,,
7009,03/12/22 01:15:00 PM,9.2595,47.802,,,,,
7010,03/12/22 01:30:00 PM,9.2576,47.802,,,,,
7011,03/12/22 01:45:00 PM,9.2538,47.624,,,,,
7012,03/12/22 02:00:00 PM,9.2485,47.624,,,,,
7013,03/12/22 02:15:00 PM,9.2446,47.446,,,,,
7014,03/12/22 02:30:00 PM,9.2409,47.446,,,,,
7015,03/12/22 02:45:00 PM,9.2414,47.624,,,,,
7016,03/12/22 03:00:00 PM,9.2414,47.624,,,,,
7017,03/12/22 03:15:00 PM,9.2392,47.446,,,,,
7018,03/12/22 03:30:00 PM,9.2375,47.446,,,,,
7019,03/12/22 03:45:00 PM,9.2375,47.446,,,,,
7020,03/12/22 04:00:00 PM,9.2357,47.446,,,,,
7021,03/12/22 04:15:00 PM,9.2357,47.446,,,,,
7022,03/12/22 04:30:00 PM,9.2372,47.266,,,,,
7023,03/12/22 04:45:00 PM,9.2385,47.088,,,,,
7024,03/12/22 05:00:00 PM,9.2404,47.088,,,,,
7025,03/12/22 05:15:00 PM,9.2399,46.908,,,,,
7026,03/12/22 05:30:00 PM,9.2417,46.908,,,,,
7027,03/12/22 05:45:00 PM,9.2414,46.728,,,,,
7028,03/12/22 06:00:00 PM,9.2428,46.548,,,,,
7029,03/12/22 06:15:00 PM,9.2463,46.548,,,,,
7030,03/12/22 06:30:00 PM,9.2478,46.369,,,,,
7031,03/12/22 06:45:00 PM,9.2492,46.188,,,,,
7032,03/12/22 07:00:00 PM,9.2492,46.188,,,,,
7033,03/12/22 07:15:00 PM,9.2524,46.008,,,,,
7034,03/12/22 07:30:00 PM,9.2576,46.008,,,,,
7035,03/12/22 07:45:00 PM,9.2538,45.828,,,,,
7036,03/12/22 08:00:00 PM,9.2573,45.828,,,,,
7037,03/12/22 08:15:00 PM,9.2570,45.648,,,,,
7038,03/12/22 08:30:00 PM,9.2588,45.648,,,,,
7039,03/12/22 08:45:00 PM,9.2588,45.648,,,,,
7040,03/12/22 09:00:00 PM,9.2583,45.466,,,,,
7041,03/12/22 09:15:00 PM,9.2620,45.466,,,,,
7042,03/12/22 09:30:00 PM,9.2634,45.286,,,,,
7043,03/12/22 09:45:00 PM,9.2634,45.286,,,,,
7044,03/12/22 10:00:00 PM,9.2669,45.286,,,,,
7045,03/12/22 10:15:00 PM,9.2666,45.104,,,,,
7046,03/12/22 10:30:00 PM,9.2647,45.104,,,,,
7047,03/12/22 10:45:00 PM,9.2630,45.104,,,,,
7048,03/12/22 11:00:00 PM,9.2644,44.922,,,,,
7049,03/12/22 11:15:00 PM,9.2662,44.922,,,,,
7050,03/12/22 11:30:00 PM,9.2644,44.922,,,,,
7051,03/12/22 11:45:00 PM,9.2640,44.742,,,,,
7052,03/13/22 12:00:00 AM,9.2601,44.560,,,,,
7053,03/13/22 12:15:00 AM,9.2637,44.560,,,,,
7054,03/13/22 12:30:00 AM,9.2601,44.560,,,,,
7055,03/13/22 12:45:00 AM,9.2562,44.379,,,,,
7056,03/13/22 01:00:00 AM,9.2562,44.379,,,,,
7057,03/13/22 01:15:00 AM,9.2527,44.379,,,,,
7058,03/13/22 01:30:00 AM,9.2505,44.195,,,,,
7059,03/13/22 01:45:00 AM,9.2488,44.195,,,,,
7060,03/13/22 02:00:00 AM,9.2470,44.195,,,,,
7061,03/13/22 02:15:00 AM,9.2451,44.195,,,,,
7062,03/13/22 02:30:00 AM,9.2431,44.013,,,,,
7063,03/13/22 02:45:00 AM,9.2431,44.013,,,,,
7064,03/13/22 03:00:00 AM,9.2449,44.013,,,,,
7065,03/13/22 03:15:00 AM,9.2427,43.831,,,,,
7066,03/13/22 03:30:00 AM,9.2444,43.831,,,,,
7067,03/13/22 03:45:00 AM,9.2427,43.831,,,,,
7068,03/13/22 04:00:00 AM,9.2424,43.648,,,,,
7069,03/13/22 04:15:00 AM,9.2405,43.648,,,,,
7070,03/13/22 04:30:00 AM,9.2370,43.648,,,,,
7071,03/13/22 04:45:00 AM,9.2385,43.466,,,,,
7072,03/13/22 05:00:00 AM,9.2402,43.466,,,,,
7073,03/13/22 05:15:00 AM,9.2402,43.466,,,,,
7074,03/13/22 05:30:00 AM,9.2434,43.282,,,,,
7075,03/13/22 05:45:00 AM,9.2415,43.282,,,,,
7076,03/13/22 06:00:00 AM,9.2434,43.282,,,,,
7077,03/13/22 06:15:00 AM,9.2434,43.282,,,,,
7078,03/13/22 06:30:00 AM,9.2434,43.282,,,,,
7079,03/13/22 06:45:00 AM,9.2469,43.282,,,,,
7080,03/13/22 07:00:00 AM,9.2486,43.282,,,,,
7081,03/13/22 07:15:00 AM,9.2505,43.282,,,,,
7082,03/13/22 07:30:00 AM,9.2557,43.282,,,,,
7083,03/13/22 07:45:00 AM,9.2557,43.282,,,,,
7084,03/13/22 08:00:00 AM,9.2557,43.282,,,,,
7085,03/13/22 08:15:00 AM,9.2594,43.282,,,,,
7086,03/13/22 08:30:00 AM,9.2596,43.466,,,,,
7087,03/13/22 08:45:00 AM,9.2596,43.466,,,,,
7088,03/13/22 09:00:00 AM,9.2618,43.648,,,,,
7089,03/13/22 09:15:00 AM,9.2604,43.831,,,,,
7090,03/13/22 09:30:00 AM,9.2591,44.013,,,,,
7091,03/13/22 09:45:00 AM,9.2615,44.379,,,,,
7092,03/13/22 10:00:00 AM,9.2605,44.742,,,,,
7093,03/13/22 10:15:00 AM,9.2595,45.104,,,,,
7094,03/13/22 10:30:00 AM,9.2615,45.286,,,,,
7095,03/13/22 10:45:00 AM,9.2615,45.286,,,,,
7096,03/13/22 11:00:00 AM,9.2598,45.286,,,,,
7097,03/13/22 11:15:00 AM,9.2602,45.466,,,,,
7098,03/13/22 11:30:00 AM,9.2588,45.648,,,,,
7099,03/13/22 11:45:00 AM,9.2551,45.648,,,,,
7100,03/13/22 12:00:00 PM,9.2573,45.828,,,,,
7101,03/13/22 12:15:00 PM,9.2559,46.008,,,,,
7102,03/13/22 12:30:00 PM,9.2524,46.008,,,,,
7103,03/13/22 12:45:00 PM,9.2507,46.008,,,,,
7104,03/13/22 01:00:00 PM,9.2470,46.008,,,,,
7105,03/13/22 01:15:00 PM,9.2453,46.008,,,,,
7106,03/13/22 01:30:00 PM,9.2417,46.008,,,,,
7107,03/13/22 01:45:00 PM,9.2417,46.008,,,,,
7108,03/13/22 02:00:00 PM,9.2364,46.008,,,,,
7109,03/13/22 02:15:00 PM,9.2346,46.008,,,,,
7110,03/13/22 02:30:00 PM,9.2350,46.188,,,,,
7111,03/13/22 02:45:00 PM,9.2279,46.188,,,,,
7112,03/13/22 03:00:00 PM,9.2293,46.008,,,,,
7113,03/13/22 03:15:00 PM,9.2240,46.008,,,,,
7114,03/13/22 03:30:00 PM,9.2240,46.008,,,,,
7115,03/13/22 03:45:00 PM,9.2203,46.008,,,,,
7116,03/13/22 04:00:00 PM,9.2218,45.828,,,,,
7117,03/13/22 04:15:00 PM,9.2164,45.828,,,,,
7118,03/13/22 04:30:00 PM,9.2147,45.828,,,,,
7119,03/13/22 04:45:00 PM,9.2147,45.828,,,,,
7120,03/13/22 05:00:00 PM,9.2183,45.828,,,,,
7121,03/13/22 05:15:00 PM,9.2183,45.828,,,,,
7122,03/13/22 05:30:00 PM,9.2232,45.648,,,,,
7123,03/13/22 05:45:00 PM,9.2267,45.648,,,,,
7124,03/13/22 06:00:00 PM,9.2264,45.466,,,,,
7125,03/13/22 06:15:00 PM,9.2282,45.466,,,,,
7126,03/13/22 06:30:00 PM,9.2314,45.286,,,,,
7127,03/13/22 06:45:00 PM,9.2350,45.286,,,,,
7128,03/13/22 07:00:00 PM,9.2363,45.104,,,,,
7129,03/13/22 07:15:00 PM,9.2382,45.104,,,,,
7130,03/13/22 07:30:00 PM,9.2417,45.104,,,,,
7131,03/13/22 07:45:00 PM,9.2466,44.922,,,,,
7132,03/13/22 08:00:00 PM,9.2502,44.922,,,,,
7133,03/13/22 08:15:00 PM,9.2573,44.922,,,,,
7134,03/13/22 08:30:00 PM,9.2640,44.742,,,,,
7135,03/13/22 08:45:00 PM,9.2676,44.742,,,,,
7136,03/13/22 09:00:00 PM,9.2728,44.742,,,,,
7137,03/13/22 09:15:00 PM,9.2779,44.560,,,,,
7138,03/13/22 09:30:00 PM,9.2814,44.560,,,,,
7139,03/13/22 09:45:00 PM,9.2868,44.560,,,,,
7140,03/13/22 10:00:00 PM,9.2902,44.560,,,,,
7141,03/13/22 10:15:00 PM,9.2971,44.379,,,,,
7142,03/13/22 10:30:00 PM,9.3005,44.379,,,,,
7143,03/13/22 10:45:00 PM,9.3037,44.195,,,,,
7144,03/13/22 11:00:00 PM,9.3091,44.195,,,,,
7145,03/13/22 11:15:00 PM,9.3106,44.013,,,,,
7146,03/13/22 11:30:00 PM,9.3116,43.648,,,,,
7147,03/13/22 11:45:00 PM,9.3111,43.466,,,,,
7148,03/14/22 12:00:00 AM,9.3148,43.466,,,,,
7149,03/14/22 12:15:00 AM,9.3090,43.282,,,,,
7150,03/14/22 12:30:00 AM,9.3121,43.099,,,,,
7151,03/14/22 12:45:00 AM,9.3101,42.915,,,,,
7152,03/14/22 01:00:00 AM,9.3136,42.915,,,,,
7153,03/14/22 01:15:00 AM,9.3132,42.732,,,,,
7154,03/14/22 01:30:00 AM,9.3097,42.732,,,,,
7155,03/14/22 01:45:00 AM,9.3146,42.548,,,,,
7156,03/14/22 02:00:00 AM,9.3129,42.548,,,,,
7157,03/14/22 02:15:00 AM,9.3090,42.363,,,,,
7158,03/14/22 02:30:00 AM,9.3107,42.363,,,,,
7159,03/14/22 02:45:00 AM,9.3085,42.179,,,,,
7160,03/14/22 03:00:00 AM,9.3103,42.179,,,,,
7161,03/14/22 03:15:00 AM,9.3100,41.994,,,,,
7162,03/14/22 03:30:00 AM,9.3063,41.994,,,,,
7163,03/14/22 03:45:00 AM,9.3046,41.994,,,,,
7164,03/14/22 04:00:00 AM,9.2992,41.994,,,,,
7165,03/14/22 04:15:00 AM,9.3029,41.994,,,,,
7166,03/14/22 04:30:00 AM,9.3011,41.994,,,,,
7167,03/14/22 04:45:00 AM,9.2940,41.994,,,,,
7168,03/14/22 05:00:00 AM,9.2940,41.994,,,,,
7169,03/14/22 05:15:00 AM,9.2975,41.994,,,,,
7170,03/14/22 05:30:00 AM,9.2975,41.994,,,,,
7171,03/14/22 05:45:00 AM,9.2958,41.994,,,,,
7172,03/14/22 06:00:00 AM,9.2958,41.994,,,,,
7173,03/14/22 06:15:00 AM,9.2975,41.994,,,,,
7174,03/14/22 06:30:00 AM,9.2975,41.994,,,,,
7175,03/14/22 06:45:00 AM,9.2989,41.810,,,,,
7176,03/14/22 07:00:00 AM,9.3043,41.810,,,,,
7177,03/14/22 07:15:00 AM,9.3043,41.810,,,,,
7178,03/14/22 07:30:00 AM,9.3043,41.810,,,,,
7179,03/14/22 07:45:00 AM,9.3061,41.810,,,,,
7180,03/14/22 08:00:00 AM,9.3078,41.810,,,,,
7181,03/14/22 08:15:00 AM,9.3061,41.810,,,,,
7182,03/14/22 08:30:00 AM,9.3063,41.994,,,,,
7183,03/14/22 08:45:00 AM,9.3100,41.994,,,,,
7184,03/14/22 09:00:00 AM,9.3121,42.179,,,,,
7185,03/14/22 09:15:00 AM,9.3178,42.363,,,,,
7186,03/14/22 09:30:00 AM,9.3203,42.732,,,,,
7187,03/14/22 09:45:00 AM,9.3246,43.099,,,,,
7188,03/14/22 10:00:00 AM,9.3200,43.466,,,,,
7189,03/14/22 10:15:00 AM,9.3207,43.831,,,,,
7190,03/14/22 10:30:00 AM,9.3162,44.195,,,,,
7191,03/14/22 10:45:00 AM,9.3204,44.560,,,,,
7192,03/14/22 11:00:00 AM,9.3216,45.104,,,,,
7193,03/14/22 11:15:00 AM,9.3155,45.648,,,,,
7194,03/14/22 11:30:00 AM,9.3162,46.008,,,,,
7195,03/14/22 11:45:00 AM,9.3117,46.369,,,,,
7196,03/14/22 12:00:00 PM,9.3071,46.728,,,,,
7197,03/14/22 12:15:00 PM,9.3061,47.088,,,,,
7198,03/14/22 12:30:00 PM,9.3024,47.088,,,,,
7199,03/14/22 12:45:00 PM,9.2975,47.266,,,,,
7200,03/14/22 01:00:00 PM,9.2992,47.266,,,,,
7201,03/14/22 01:15:00 PM,9.2921,47.266,,,,,
7202,03/14/22 01:30:00 PM,9.2904,47.266,,,,,
7203,03/14/22 01:45:00 PM,9.2868,47.266,,,,,
7204,03/14/22 02:00:00 PM,9.2797,47.266,,,,,
7205,03/14/22 02:15:00 PM,9.2794,47.088,,,,,
7206,03/14/22 02:30:00 PM,9.2757,47.088,,,,,
7207,03/14/22 02:45:00 PM,9.2808,46.908,,,,,
7208,03/14/22 03:00:00 PM,9.2975,46.369,,,,,
7209,03/14/22 03:15:00 PM,9.2897,46.008,,,,,
7210,03/14/22 03:30:00 PM,9.2879,46.008,,,,,
7211,03/14/22 03:45:00 PM,9.2860,46.008,,,,,
7212,03/14/22 04:00:00 PM,9.2860,46.008,,,,,
7213,03/14/22 04:15:00 PM,9.3003,46.008,,,,,
7214,03/14/22 04:30:00 PM,9.3194,45.828,,,,,
7215,03/14/22 04:45:00 PM,9.3245,45.648,,,,,
7216,03/14/22 05:00:00 PM,9.3262,45.648,,,,,
7217,03/14/22 05:15:00 PM,9.3311,45.466,,,,,
7218,03/14/22 05:30:00 PM,9.3294,45.466,,,,,
7219,03/14/22 05:45:00 PM,9.3238,45.286,,,,,
7220,03/14/22 06:00:00 PM,9.3258,45.466,,,,,
7221,03/14/22 06:15:00 PM,9.3277,45.466,,,,,
7222,03/14/22 06:30:00 PM,9.3280,45.648,,,,,
7223,03/14/22 06:45:00 PM,9.3226,45.648,,,,,
7224,03/14/22 07:00:00 PM,9.3316,45.648,,,,,
7225,03/14/22 07:15:00 PM,9.3280,45.648,,,,,
7226,03/14/22 07:30:00 PM,9.3277,45.466,,,,,
7227,03/14/22 07:45:00 PM,9.3311,45.466,,,,,
7228,03/14/22 08:00:00 PM,9.3343,45.286,,,,,
7229,03/14/22 08:15:00 PM,9.3343,45.286,,,,,
7230,03/14/22 08:30:00 PM,9.3358,45.104,,,,,
7231,03/14/22 08:45:00 PM,9.3407,44.922,,,,,
7232,03/14/22 09:00:00 PM,9.3390,44.922,,,,,
7233,03/14/22 09:15:00 PM,9.3457,44.742,,,,,
7234,03/14/22 09:30:00 PM,9.3435,44.560,,,,,
7235,03/14/22 09:45:00 PM,9.3417,44.560,,,,,
7236,03/14/22 10:00:00 PM,9.3361,44.379,,,,,
7237,03/14/22 10:15:00 PM,9.3396,44.379,,,,,
7238,03/14/22 10:30:00 PM,9.3356,44.195,,,,,
7239,03/14/22 10:45:00 PM,9.3322,44.195,,,,,
7240,03/14/22 11:00:00 PM,9.3322,44.195,,,,,
7241,03/14/22 11:15:00 PM,9.3371,44.013,,,,,
7242,03/14/22 11:30:00 PM,9.3300,44.013,,,,,
7243,03/14/22 11:45:00 PM,9.3278,43.831,,,,,
7244,03/15/22 12:00:00 AM,9.3278,43.831,,,,,
7245,03/15/22 12:15:00 AM,9.3278,43.831,,,,,
7246,03/15/22 12:30:00 AM,9.3187,43.648,,,,,
7247,03/15/22 12:45:00 AM,9.3168,43.648,,,,,
7248,03/15/22 01:00:00 AM,9.3165,43.466,,,,,
7249,03/15/22 01:15:00 AM,9.3077,43.466,,,,,
7250,03/15/22 01:30:00 AM,9.3058,43.466,,,,,
7251,03/15/22 01:45:00 AM,9.3037,43.282,,,,,
7252,03/15/22 02:00:00 AM,9.2966,43.282,,,,,
7253,03/15/22 02:15:00 AM,9.2984,43.282,,,,,
7254,03/15/22 02:30:00 AM,9.2984,43.282,,,,,
7255,03/15/22 02:45:00 AM,9.2949,43.282,,,,,
7256,03/15/22 03:00:00 AM,9.2930,43.282,,,,,
7257,03/15/22 03:15:00 AM,9.2913,43.282,,,,,
