"Título de trazado: LUXabajo_04"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °F (LGR S/N: 10801154, SEN S/N: 10801154, LBL: Blue)","Intensidad, lum/ft² (LGR S/N: 10801154, SEN S/N: 10801154)","Batería mala (LGR S/N: 10801154)","Acoplador adjunto (LGR S/N: 10801154)","Acoplador separado (LGR S/N: 10801154)","Host conectado (LGR S/N: 10801154)","Parado (LGR S/N: 10801154)","Final de archivo (LGR S/N: 10801154)"
16001,01/10/22 03:15:00 AM,43.099,0.0,,,,,,
16002,01/10/22 03:30:00 AM,43.099,0.0,,,,,,
16003,01/10/22 03:45:00 AM,43.099,0.0,,,,,,
16004,01/10/22 04:00:00 AM,43.099,0.0,,,,,,
16005,01/10/22 04:15:00 AM,43.099,0.0,,,,,,
16006,01/10/22 04:30:00 AM,43.099,0.0,,,,,,
16007,01/10/22 04:45:00 AM,43.282,0.0,,,,,,
16008,01/10/22 05:00:00 AM,43.282,0.0,,,,,,
16009,01/10/22 05:15:00 AM,43.282,0.0,,,,,,
16010,01/10/22 05:30:00 AM,43.282,0.0,,,,,,
16011,01/10/22 05:45:00 AM,43.282,0.0,,,,,,
16012,01/10/22 06:00:00 AM,43.282,0.0,,,,,,
16013,01/10/22 06:15:00 AM,43.282,0.0,,,,,,
16014,01/10/22 06:30:00 AM,43.099,0.0,,,,,,
16015,01/10/22 06:45:00 AM,43.099,1.0,,,,,,
16016,01/10/22 07:00:00 AM,43.099,3.0,,,,,,
16017,01/10/22 07:15:00 AM,43.099,4.0,,,,,,
16018,01/10/22 07:30:00 AM,43.099,5.0,,,,,,
16019,01/10/22 07:45:00 AM,43.099,7.0,,,,,,
16020,01/10/22 08:00:00 AM,43.282,10.0,,,,,,
16021,01/10/22 08:15:00 AM,43.282,36.0,,,,,,
16022,01/10/22 08:30:00 AM,43.466,17.0,,,,,,
16023,01/10/22 08:45:00 AM,43.466,39.0,,,,,,
16024,01/10/22 09:00:00 AM,43.648,20.0,,,,,,
16025,01/10/22 09:15:00 AM,43.831,35.0,,,,,,
16026,01/10/22 09:30:00 AM,44.013,84.0,,,,,,
16027,01/10/22 09:45:00 AM,44.195,55.0,,,,,,
16028,01/10/22 10:00:00 AM,44.379,38.0,,,,,,
16029,01/10/22 10:15:00 AM,44.560,54.0,,,,,,
16030,01/10/22 10:30:00 AM,44.560,46.0,,,,,,
16031,01/10/22 10:45:00 AM,44.742,70.0,,,,,,
16032,01/10/22 11:00:00 AM,44.922,92.0,,,,,,
16033,01/10/22 11:15:00 AM,45.104,76.0,,,,,,
16034,01/10/22 11:30:00 AM,45.286,84.0,,,,,,
16035,01/10/22 11:45:00 AM,45.466,66.0,,,,,,
16036,01/10/22 12:00:00 PM,45.648,60.0,,,,,,
16037,01/10/22 12:15:00 PM,45.828,54.0,,,,,,
16038,01/10/22 12:30:00 PM,46.008,64.0,,,,,,
16039,01/10/22 12:45:00 PM,46.188,152.0,,,,,,
16040,01/10/22 01:00:00 PM,46.369,69.0,,,,,,
16041,01/10/22 01:15:00 PM,46.548,109.0,,,,,,
16042,01/10/22 01:30:00 PM,46.728,192.0,,,,,,
16043,01/10/22 01:45:00 PM,47.266,168.0,,,,,,
16044,01/10/22 02:00:00 PM,47.446,121.0,,,,,,
16045,01/10/22 02:15:00 PM,47.446,30.0,,,,,,
16046,01/10/22 02:30:00 PM,47.446,47.0,,,,,,
16047,01/10/22 02:45:00 PM,47.446,37.0,,,,,,
16048,01/10/22 03:00:00 PM,47.446,28.0,,,,,,
16049,01/10/22 03:15:00 PM,47.446,111.0,,,,,,
16050,01/10/22 03:30:00 PM,47.446,36.0,,,,,,
16051,01/10/22 03:45:00 PM,47.446,41.0,,,,,,
16052,01/10/22 04:00:00 PM,47.446,18.0,,,,,,
16053,01/10/22 04:15:00 PM,47.266,13.0,,,,,,
16054,01/10/22 04:30:00 PM,47.266,15.0,,,,,,
16055,01/10/22 04:45:00 PM,47.088,13.0,,,,,,
16056,01/10/22 05:00:00 PM,47.088,10.0,,,,,,
16057,01/10/22 05:15:00 PM,46.908,1.0,,,,,,
16058,01/10/22 05:30:00 PM,46.908,0.0,,,,,,
16059,01/10/22 05:45:00 PM,46.728,0.0,,,,,,
16060,01/10/22 06:00:00 PM,46.728,0.0,,,,,,
16061,01/10/22 06:15:00 PM,46.548,0.0,,,,,,
16062,01/10/22 06:30:00 PM,46.369,0.0,,,,,,
16063,01/10/22 06:45:00 PM,46.369,0.0,,,,,,
16064,01/10/22 07:00:00 PM,46.188,0.0,,,,,,
16065,01/10/22 07:15:00 PM,46.008,0.0,,,,,,
16066,01/10/22 07:30:00 PM,46.008,0.0,,,,,,
16067,01/10/22 07:45:00 PM,45.828,0.0,,,,,,
16068,01/10/22 08:00:00 PM,45.828,0.0,,,,,,
16069,01/10/22 08:15:00 PM,45.828,0.0,,,,,,
16070,01/10/22 08:30:00 PM,45.648,0.0,,,,,,
16071,01/10/22 08:45:00 PM,45.648,0.0,,,,,,
16072,01/10/22 09:00:00 PM,45.466,0.0,,,,,,
16073,01/10/22 09:15:00 PM,45.466,0.0,,,,,,
16074,01/10/22 09:30:00 PM,45.466,0.0,,,,,,
16075,01/10/22 09:45:00 PM,45.466,0.0,,,,,,
16076,01/10/22 10:00:00 PM,45.286,0.0,,,,,,
16077,01/10/22 10:15:00 PM,45.286,0.0,,,,,,
16078,01/10/22 10:30:00 PM,45.286,0.0,,,,,,
16079,01/10/22 10:45:00 PM,45.104,0.0,,,,,,
16080,01/10/22 11:00:00 PM,45.104,0.0,,,,,,
16081,01/10/22 11:15:00 PM,45.104,0.0,,,,,,
16082,01/10/22 11:30:00 PM,45.104,0.0,,,,,,
16083,01/10/22 11:45:00 PM,44.922,0.0,,,,,,
16084,01/11/22 12:00:00 AM,44.922,0.0,,,,,,
16085,01/11/22 12:15:00 AM,44.922,0.0,,,,,,
16086,01/11/22 12:30:00 AM,44.922,0.0,,,,,,
16087,01/11/22 12:45:00 AM,44.922,0.0,,,,,,
16088,01/11/22 01:00:00 AM,44.922,0.0,,,,,,
16089,01/11/22 01:15:00 AM,44.742,0.0,,,,,,
16090,01/11/22 01:30:00 AM,44.742,0.0,,,,,,
16091,01/11/22 01:45:00 AM,44.742,0.0,,,,,,
16092,01/11/22 02:00:00 AM,44.742,0.0,,,,,,
16093,01/11/22 02:15:00 AM,44.742,0.0,,,,,,
16094,01/11/22 02:30:00 AM,44.560,0.0,,,,,,
16095,01/11/22 02:45:00 AM,44.560,0.0,,,,,,
16096,01/11/22 03:00:00 AM,44.560,0.0,,,,,,
16097,01/11/22 03:15:00 AM,44.560,0.0,,,,,,
16098,01/11/22 03:30:00 AM,44.560,0.0,,,,,,
16099,01/11/22 03:45:00 AM,44.560,0.0,,,,,,
16100,01/11/22 04:00:00 AM,44.379,0.0,,,,,,
16101,01/11/22 04:15:00 AM,44.379,0.0,,,,,,
16102,01/11/22 04:30:00 AM,44.379,0.0,,,,,,
16103,01/11/22 04:45:00 AM,44.379,0.0,,,,,,
16104,01/11/22 05:00:00 AM,44.379,0.0,,,,,,
16105,01/11/22 05:15:00 AM,44.379,0.0,,,,,,
16106,01/11/22 05:30:00 AM,44.195,0.0,,,,,,
16107,01/11/22 05:45:00 AM,44.195,0.0,,,,,,
16108,01/11/22 06:00:00 AM,44.195,0.0,,,,,,
16109,01/11/22 06:15:00 AM,44.195,0.0,,,,,,
16110,01/11/22 06:30:00 AM,44.013,0.0,,,,,,
16111,01/11/22 06:45:00 AM,44.013,1.0,,,,,,
16112,01/11/22 07:00:00 AM,44.013,7.0,,,,,,
16113,01/11/22 07:15:00 AM,44.013,6.0,,,,,,
16114,01/11/22 07:30:00 AM,44.013,2.0,,,,,,
16115,01/11/22 07:45:00 AM,44.013,7.0,,,,,,
16116,01/11/22 08:00:00 AM,44.013,15.0,,,,,,
16117,01/11/22 08:15:00 AM,44.195,17.0,,,,,,
16118,01/11/22 08:30:00 AM,44.195,26.0,,,,,,
16119,01/11/22 08:45:00 AM,44.379,17.0,,,,,,
16120,01/11/22 09:00:00 AM,44.379,17.0,,,,,,
16121,01/11/22 09:15:00 AM,44.560,35.0,,,,,,
16122,01/11/22 09:30:00 AM,44.560,32.0,,,,,,
16123,01/11/22 09:45:00 AM,44.742,48.0,,,,,,
16124,01/11/22 10:00:00 AM,44.922,42.0,,,,,,
16125,01/11/22 10:15:00 AM,44.922,33.0,,,,,,
16126,01/11/22 10:30:00 AM,45.104,55.0,,,,,,
16127,01/11/22 10:45:00 AM,45.286,52.0,,,,,,
16128,01/11/22 11:00:00 AM,45.466,67.0,,,,,,
16129,01/11/22 11:15:00 AM,45.466,63.0,,,,,,
16130,01/11/22 11:30:00 AM,45.828,36.0,,,,,,
16131,01/11/22 11:45:00 AM,46.008,43.0,,,,,,
16132,01/11/22 12:00:00 PM,46.008,38.0,,,,,,
16133,01/11/22 12:15:00 PM,46.188,42.0,,,,,,
16134,01/11/22 12:30:00 PM,46.188,22.0,,,,,,
16135,01/11/22 12:45:00 PM,46.369,22.0,,,,,,
16136,01/11/22 01:00:00 PM,46.369,15.0,,,,,,
16137,01/11/22 01:15:00 PM,46.369,37.0,,,,,,
16138,01/11/22 01:30:00 PM,46.369,52.0,,,,,,
16139,01/11/22 01:45:00 PM,46.369,35.0,,,,,,
16140,01/11/22 02:00:00 PM,46.369,40.0,,,,,,
16141,01/11/22 02:15:00 PM,46.369,41.0,,,,,,
16142,01/11/22 02:30:00 PM,46.548,52.0,,,,,,
16143,01/11/22 02:45:00 PM,46.548,57.0,,,,,,
16144,01/11/22 03:00:00 PM,46.728,42.0,,,,,,
16145,01/11/22 03:15:00 PM,46.728,39.0,,,,,,
16146,01/11/22 03:30:00 PM,46.728,21.0,,,,,,
16147,01/11/22 03:45:00 PM,46.728,33.0,,,,,,
16148,01/11/22 04:00:00 PM,46.908,32.0,,,,,,
16149,01/11/22 04:15:00 PM,46.908,42.0,,,,,,
16150,01/11/22 04:30:00 PM,47.088,27.0,,,,,,
16151,01/11/22 04:45:00 PM,47.088,30.0,,,,,,
16152,01/11/22 05:00:00 PM,47.088,30.0,,,,,,
16153,01/11/22 05:15:00 PM,47.088,45.0,,,,,,
16154,01/11/22 05:30:00 PM,47.088,11.0,,,,,,
16155,01/11/22 05:45:00 PM,47.088,2.0,,,,,,
16156,01/11/22 06:00:00 PM,46.908,2.0,,,,,,
16157,01/11/22 06:15:00 PM,46.908,0.0,,,,,,
16158,01/11/22 06:30:00 PM,46.908,0.0,,,,,,
16159,01/11/22 06:45:00 PM,46.728,0.0,,,,,,
16160,01/11/22 07:00:00 PM,46.548,0.0,,,,,,
16161,01/11/22 07:15:00 PM,46.548,0.0,,,,,,
16162,01/11/22 07:30:00 PM,46.369,0.0,,,,,,
16163,01/11/22 07:45:00 PM,46.369,0.0,,,,,,
16164,01/11/22 08:00:00 PM,46.188,0.0,,,,,,
16165,01/11/22 08:15:00 PM,46.188,0.0,,,,,,
16166,01/11/22 08:30:00 PM,46.008,0.0,,,,,,
16167,01/11/22 08:45:00 PM,46.008,0.0,,,,,,
16168,01/11/22 09:00:00 PM,46.008,0.0,,,,,,
16169,01/11/22 09:15:00 PM,45.828,0.0,,,,,,
16170,01/11/22 09:30:00 PM,45.828,0.0,,,,,,
16171,01/11/22 09:45:00 PM,45.648,0.0,,,,,,
16172,01/11/22 10:00:00 PM,45.648,0.0,,,,,,
16173,01/11/22 10:15:00 PM,45.466,0.0,,,,,,
16174,01/11/22 10:30:00 PM,45.466,0.0,,,,,,
16175,01/11/22 10:45:00 PM,45.466,0.0,,,,,,
16176,01/11/22 11:00:00 PM,45.286,0.0,,,,,,
16177,01/11/22 11:15:00 PM,45.286,0.0,,,,,,
16178,01/11/22 11:30:00 PM,45.286,0.0,,,,,,
16179,01/11/22 11:45:00 PM,45.104,0.0,,,,,,
16180,01/12/22 12:00:00 AM,45.104,0.0,,,,,,
16181,01/12/22 12:15:00 AM,44.922,0.0,,,,,,
16182,01/12/22 12:30:00 AM,44.922,0.0,,,,,,
16183,01/12/22 12:45:00 AM,44.742,0.0,,,,,,
16184,01/12/22 01:00:00 AM,44.742,0.0,,,,,,
16185,01/12/22 01:15:00 AM,44.742,0.0,,,,,,
16186,01/12/22 01:30:00 AM,44.560,0.0,,,,,,
16187,01/12/22 01:45:00 AM,44.560,0.0,,,,,,
16188,01/12/22 02:00:00 AM,44.379,0.0,,,,,,
16189,01/12/22 02:15:00 AM,44.379,0.0,,,,,,
16190,01/12/22 02:30:00 AM,44.379,0.0,,,,,,
16191,01/12/22 02:45:00 AM,44.195,0.0,,,,,,
16192,01/12/22 03:00:00 AM,44.013,0.0,,,,,,
16193,01/12/22 03:15:00 AM,44.013,0.0,,,,,,
16194,01/12/22 03:30:00 AM,44.013,0.0,,,,,,
16195,01/12/22 03:45:00 AM,43.831,0.0,,,,,,
16196,01/12/22 04:00:00 AM,43.831,0.0,,,,,,
16197,01/12/22 04:15:00 AM,43.831,0.0,,,,,,
16198,01/12/22 04:30:00 AM,43.831,0.0,,,,,,
16199,01/12/22 04:45:00 AM,43.648,0.0,,,,,,
16200,01/12/22 05:00:00 AM,43.648,0.0,,,,,,
16201,01/12/22 05:15:00 AM,43.466,0.0,,,,,,
16202,01/12/22 05:30:00 AM,43.466,0.0,,,,,,
16203,01/12/22 05:45:00 AM,43.282,0.0,,,,,,
16204,01/12/22 06:00:00 AM,43.282,0.0,,,,,,
16205,01/12/22 06:15:00 AM,43.282,0.0,,,,,,
16206,01/12/22 06:30:00 AM,43.099,0.0,,,,,,
16207,01/12/22 06:45:00 AM,43.099,9.0,,,,,,
16208,01/12/22 07:00:00 AM,43.282,10.0,,,,,,
16209,01/12/22 07:15:00 AM,43.282,12.0,,,,,,
16210,01/12/22 07:30:00 AM,43.466,20.0,,,,,,
16211,01/12/22 07:45:00 AM,43.466,22.0,,,,,,
16212,01/12/22 08:00:00 AM,43.648,8.0,,,,,,
16213,01/12/22 08:15:00 AM,43.648,28.0,,,,,,
16214,01/12/22 08:30:00 AM,43.831,26.0,,,,,,
16215,01/12/22 08:45:00 AM,44.013,16.0,,,,,,
16216,01/12/22 09:00:00 AM,44.195,38.0,,,,,,
16217,01/12/22 09:15:00 AM,44.379,40.0,,,,,,
16218,01/12/22 09:30:00 AM,44.379,14.0,,,,,,
16219,01/12/22 09:45:00 AM,44.560,18.0,,,,,,
16220,01/12/22 10:00:00 AM,44.742,44.0,,,,,,
16221,01/12/22 10:15:00 AM,44.922,72.0,,,,,,
16222,01/12/22 10:30:00 AM,45.104,61.0,,,,,,
16223,01/12/22 10:45:00 AM,45.466,69.0,,,,,,
16224,01/12/22 11:00:00 AM,45.648,40.0,,,,,,
16225,01/12/22 11:15:00 AM,45.828,29.0,,,,,,
16226,01/12/22 11:30:00 AM,46.008,96.0,,,,,,
16227,01/12/22 11:45:00 AM,46.369,21.0,,,,,,
16228,01/12/22 12:00:00 PM,46.369,35.0,,,,,,
16229,01/12/22 12:15:00 PM,46.548,58.0,,,,,,
16230,01/12/22 12:30:00 PM,46.728,88.0,,,,,,
16231,01/12/22 12:45:00 PM,47.088,54.0,,,,,,
16232,01/12/22 01:00:00 PM,47.266,82.0,,,,,,
16233,01/12/22 01:15:00 PM,47.802,58.0,,,,,,
16234,01/12/22 01:30:00 PM,47.802,24.0,,,,,,
16235,01/12/22 01:45:00 PM,47.982,14.0,,,,,,
16236,01/12/22 02:00:00 PM,47.982,28.0,,,,,,
16237,01/12/22 02:15:00 PM,47.982,5.0,,,,,,
16238,01/12/22 02:30:00 PM,47.982,4.0,,,,,,
16239,01/12/22 02:45:00 PM,47.802,6.0,,,,,,
16240,01/12/22 03:00:00 PM,47.802,67.0,,,,,,
16241,01/12/22 03:15:00 PM,47.802,31.0,,,,,,
16242,01/12/22 03:30:00 PM,47.802,75.0,,,,,,
16243,01/12/22 03:45:00 PM,47.802,36.0,,,,,,
16244,01/12/22 04:00:00 PM,47.802,21.0,,,,,,
16245,01/12/22 04:15:00 PM,47.802,32.0,,,,,,
16246,01/12/22 04:30:00 PM,47.802,27.0,,,,,,
16247,01/12/22 04:45:00 PM,47.624,18.0,,,,,,
16248,01/12/22 05:00:00 PM,47.624,29.0,,,,,,
16249,01/12/22 05:15:00 PM,47.624,2.0,,,,,,
16250,01/12/22 05:30:00 PM,47.446,0.0,,,,,,
16251,01/12/22 05:45:00 PM,47.266,1.0,,,,,,
16252,01/12/22 06:00:00 PM,47.266,0.0,,,,,,
16253,01/12/22 06:15:00 PM,47.088,0.0,,,,,,
16254,01/12/22 06:30:00 PM,46.908,0.0,,,,,,
16255,01/12/22 06:45:00 PM,46.728,0.0,,,,,,
16256,01/12/22 07:00:00 PM,46.728,0.0,,,,,,
16257,01/12/22 07:15:00 PM,46.548,0.0,,,,,,
16258,01/12/22 07:30:00 PM,46.369,0.0,,,,,,
16259,01/12/22 07:45:00 PM,46.369,0.0,,,,,,
16260,01/12/22 08:00:00 PM,46.188,0.0,,,,,,
16261,01/12/22 08:15:00 PM,46.188,0.0,,,,,,
16262,01/12/22 08:30:00 PM,46.008,0.0,,,,,,
16263,01/12/22 08:45:00 PM,46.008,0.0,,,,,,
16264,01/12/22 09:00:00 PM,46.008,0.0,,,,,,
16265,01/12/22 09:15:00 PM,45.828,0.0,,,,,,
16266,01/12/22 09:30:00 PM,45.828,0.0,,,,,,
16267,01/12/22 09:45:00 PM,45.648,0.0,,,,,,
16268,01/12/22 10:00:00 PM,45.648,0.0,,,,,,
16269,01/12/22 10:15:00 PM,45.648,0.0,,,,,,
16270,01/12/22 10:30:00 PM,45.648,0.0,,,,,,
16271,01/12/22 10:45:00 PM,45.466,0.0,,,,,,
16272,01/12/22 11:00:00 PM,45.466,0.0,,,,,,
16273,01/12/22 11:15:00 PM,45.466,0.0,,,,,,
16274,01/12/22 11:30:00 PM,45.286,0.0,,,,,,
16275,01/12/22 11:45:00 PM,45.286,0.0,,,,,,
16276,01/13/22 12:00:00 AM,45.104,0.0,,,,,,
16277,01/13/22 12:15:00 AM,44.922,0.0,,,,,,
16278,01/13/22 12:30:00 AM,44.922,0.0,,,,,,
16279,01/13/22 12:45:00 AM,44.742,0.0,,,,,,
16280,01/13/22 01:00:00 AM,44.560,0.0,,,,,,
16281,01/13/22 01:15:00 AM,44.560,0.0,,,,,,
16282,01/13/22 01:30:00 AM,44.560,0.0,,,,,,
16283,01/13/22 01:45:00 AM,44.379,0.0,,,,,,
16284,01/13/22 02:00:00 AM,44.379,0.0,,,,,,
16285,01/13/22 02:15:00 AM,44.379,0.0,,,,,,
16286,01/13/22 02:30:00 AM,44.379,0.0,,,,,,
16287,01/13/22 02:45:00 AM,44.379,0.0,,,,,,
16288,01/13/22 03:00:00 AM,44.379,0.0,,,,,,
16289,01/13/22 03:15:00 AM,44.379,0.0,,,,,,
16290,01/13/22 03:30:00 AM,44.379,0.0,,,,,,
16291,01/13/22 03:45:00 AM,44.379,0.0,,,,,,
16292,01/13/22 04:00:00 AM,44.195,0.0,,,,,,
16293,01/13/22 04:15:00 AM,44.195,0.0,,,,,,
16294,01/13/22 04:30:00 AM,44.195,0.0,,,,,,
16295,01/13/22 04:45:00 AM,44.195,0.0,,,,,,
16296,01/13/22 05:00:00 AM,44.195,0.0,,,,,,
16297,01/13/22 05:15:00 AM,44.195,0.0,,,,,,
16298,01/13/22 05:30:00 AM,44.195,0.0,,,,,,
16299,01/13/22 05:45:00 AM,44.195,0.0,,,,,,
16300,01/13/22 06:00:00 AM,44.195,0.0,,,,,,
16301,01/13/22 06:15:00 AM,44.195,0.0,,,,,,
16302,01/13/22 06:30:00 AM,44.195,0.0,,,,,,
16303,01/13/22 06:45:00 AM,44.195,1.0,,,,,,
16304,01/13/22 07:00:00 AM,44.195,4.0,,,,,,
16305,01/13/22 07:15:00 AM,44.379,6.0,,,,,,
16306,01/13/22 07:30:00 AM,44.379,4.0,,,,,,
16307,01/13/22 07:45:00 AM,44.379,15.0,,,,,,
16308,01/13/22 08:00:00 AM,44.379,13.0,,,,,,
16309,01/13/22 08:15:00 AM,44.379,14.0,,,,,,
16310,01/13/22 08:30:00 AM,44.560,11.0,,,,,,
16311,01/13/22 08:45:00 AM,44.560,18.0,,,,,,
16312,01/13/22 09:00:00 AM,44.560,17.0,,,,,,
16313,01/13/22 09:15:00 AM,44.742,29.0,,,,,,
16314,01/13/22 09:30:00 AM,44.742,30.0,,,,,,
16315,01/13/22 09:45:00 AM,44.922,45.0,,,,,,
16316,01/13/22 10:00:00 AM,45.104,25.0,,,,,,
16317,01/13/22 10:15:00 AM,45.104,21.0,,,,,,
16318,01/13/22 10:30:00 AM,45.286,28.0,,,,,,
16319,01/13/22 10:45:00 AM,45.286,33.0,,,,,,
16320,01/13/22 11:00:00 AM,45.466,13.0,,,,,,
16321,01/13/22 11:15:00 AM,45.466,19.0,,,,,,
16322,01/13/22 11:30:00 AM,45.466,32.0,,,,,,
16323,01/13/22 11:45:00 AM,45.648,27.0,,,,,,
16324,01/13/22 12:00:00 PM,45.648,36.0,,,,,,
16325,01/13/22 12:15:00 PM,45.828,38.0,,,,,,
16326,01/13/22 12:30:00 PM,45.828,23.0,,,,,,
16327,01/13/22 12:45:00 PM,45.828,33.0,,,,,,
16328,01/13/22 01:00:00 PM,46.008,48.0,,,,,,
16329,01/13/22 01:15:00 PM,46.008,39.0,,,,,,
16330,01/13/22 01:30:00 PM,46.188,59.0,,,,,,
16331,01/13/22 01:45:00 PM,46.369,37.0,,,,,,
16332,01/13/22 02:00:00 PM,46.548,10.0,,,,,,
16333,01/13/22 02:15:00 PM,46.548,6.0,,,,,,
16334,01/13/22 02:30:00 PM,46.548,24.0,,,,,,
16335,01/13/22 02:45:00 PM,46.548,7.0,,,,,,
16336,01/13/22 03:00:00 PM,46.548,11.0,,,,,,
16337,01/13/22 03:15:00 PM,46.548,5.0,,,,,,
16338,01/13/22 03:30:00 PM,46.548,4.0,,,,,,
16339,01/13/22 03:45:00 PM,46.548,1.0,,,,,,
16340,01/13/22 04:00:00 PM,46.548,4.0,,,,,,
16341,01/13/22 04:15:00 PM,46.369,6.0,,,,,,
16342,01/13/22 04:30:00 PM,46.369,2.0,,,,,,
16343,01/13/22 04:45:00 PM,46.188,3.0,,,,,,
16344,01/13/22 05:00:00 PM,46.188,3.0,,,,,,
16345,01/13/22 05:15:00 PM,46.188,3.0,,,,,,
16346,01/13/22 05:30:00 PM,46.188,2.0,,,,,,
16347,01/13/22 05:45:00 PM,46.008,1.0,,,,,,
16348,01/13/22 06:00:00 PM,46.008,0.0,,,,,,
16349,01/13/22 06:15:00 PM,46.008,0.0,,,,,,
16350,01/13/22 06:30:00 PM,45.828,0.0,,,,,,
16351,01/13/22 06:45:00 PM,45.828,0.0,,,,,,
16352,01/13/22 07:00:00 PM,45.828,0.0,,,,,,
16353,01/13/22 07:15:00 PM,45.648,0.0,,,,,,
16354,01/13/22 07:30:00 PM,45.648,0.0,,,,,,
16355,01/13/22 07:45:00 PM,45.648,0.0,,,,,,
16356,01/13/22 08:00:00 PM,45.466,0.0,,,,,,
16357,01/13/22 08:15:00 PM,45.466,0.0,,,,,,
16358,01/13/22 08:30:00 PM,45.466,0.0,,,,,,
16359,01/13/22 08:45:00 PM,45.286,0.0,,,,,,
16360,01/13/22 09:00:00 PM,45.286,0.0,,,,,,
16361,01/13/22 09:15:00 PM,45.286,0.0,,,,,,
16362,01/13/22 09:30:00 PM,45.286,0.0,,,,,,
16363,01/13/22 09:45:00 PM,45.286,0.0,,,,,,
16364,01/13/22 10:00:00 PM,45.286,0.0,,,,,,
16365,01/13/22 10:15:00 PM,45.104,0.0,,,,,,
16366,01/13/22 10:30:00 PM,45.104,0.0,,,,,,
16367,01/13/22 10:45:00 PM,45.104,0.0,,,,,,
16368,01/13/22 11:00:00 PM,45.104,0.0,,,,,,
16369,01/13/22 11:15:00 PM,44.922,0.0,,,,,,
16370,01/13/22 11:30:00 PM,44.922,0.0,,,,,,
16371,01/13/22 11:45:00 PM,44.922,0.0,,,,,,
16372,01/14/22 12:00:00 AM,44.922,0.0,,,,,,
16373,01/14/22 12:15:00 AM,44.742,0.0,,,,,,
16374,01/14/22 12:30:00 AM,44.742,0.0,,,,,,
16375,01/14/22 12:45:00 AM,44.742,0.0,,,,,,
16376,01/14/22 01:00:00 AM,44.742,0.0,,,,,,
16377,01/14/22 01:15:00 AM,44.742,0.0,,,,,,
16378,01/14/22 01:30:00 AM,44.560,0.0,,,,,,
16379,01/14/22 01:45:00 AM,44.560,0.0,,,,,,
16380,01/14/22 02:00:00 AM,44.560,0.0,,,,,,
16381,01/14/22 02:15:00 AM,44.560,0.0,,,,,,
16382,01/14/22 02:30:00 AM,44.560,0.0,,,,,,
16383,01/14/22 02:45:00 AM,44.379,0.0,,,,,,
16384,01/14/22 03:00:00 AM,44.379,0.0,,,,,,
16385,01/14/22 03:15:00 AM,44.379,0.0,,,,,,
16386,01/14/22 03:30:00 AM,44.379,0.0,,,,,,
16387,01/14/22 03:45:00 AM,44.379,0.0,,,,,,
16388,01/14/22 04:00:00 AM,44.379,0.0,,,,,,
16389,01/14/22 04:15:00 AM,44.379,0.0,,,,,,
16390,01/14/22 04:30:00 AM,44.379,0.0,,,,,,
16391,01/14/22 04:45:00 AM,44.195,0.0,,,,,,
16392,01/14/22 05:00:00 AM,44.195,0.0,,,,,,
16393,01/14/22 05:15:00 AM,44.195,0.0,,,,,,
16394,01/14/22 05:30:00 AM,44.195,0.0,,,,,,
16395,01/14/22 05:45:00 AM,44.013,0.0,,,,,,
16396,01/14/22 06:00:00 AM,44.013,0.0,,,,,,
16397,01/14/22 06:15:00 AM,44.013,0.0,,,,,,
16398,01/14/22 06:30:00 AM,44.013,0.0,,,,,,
16399,01/14/22 06:45:00 AM,44.013,0.0,,,,,,
16400,01/14/22 07:00:00 AM,44.013,0.0,,,,,,
16401,01/14/22 07:15:00 AM,44.013,3.0,,,,,,
16402,01/14/22 07:30:00 AM,44.013,5.0,,,,,,
16403,01/14/22 07:45:00 AM,44.013,4.0,,,,,,
16404,01/14/22 08:00:00 AM,44.013,6.0,,,,,,
16405,01/14/22 08:15:00 AM,44.013,9.0,,,,,,
16406,01/14/22 08:30:00 AM,44.195,12.0,,,,,,
16407,01/14/22 08:45:00 AM,44.195,16.0,,,,,,
16408,01/14/22 09:00:00 AM,44.195,25.0,,,,,,
16409,01/14/22 09:15:00 AM,44.379,31.0,,,,,,
16410,01/14/22 09:30:00 AM,44.379,21.0,,,,,,
16411,01/14/22 09:45:00 AM,44.560,32.0,,,,,,
16412,01/14/22 10:00:00 AM,44.742,34.0,,,,,,
16413,01/14/22 10:15:00 AM,44.742,24.0,,,,,,
16414,01/14/22 10:30:00 AM,44.922,38.0,,,,,,
16415,01/14/22 10:45:00 AM,45.104,46.0,,,,,,
16416,01/14/22 11:00:00 AM,45.286,35.0,,,,,,
16417,01/14/22 11:15:00 AM,45.466,28.0,,,,,,
16418,01/14/22 11:30:00 AM,45.648,42.0,,,,,,
16419,01/14/22 11:45:00 AM,45.828,53.0,,,,,,
16420,01/14/22 12:00:00 PM,46.008,75.0,,,,,,
16421,01/14/22 12:15:00 PM,46.369,69.0,,,,,,
16422,01/14/22 12:30:00 PM,46.548,57.0,,,,,,
16423,01/14/22 12:45:00 PM,46.728,64.0,,,,,,
16424,01/14/22 01:00:00 PM,46.908,39.0,,,,,,
16425,01/14/22 01:15:00 PM,47.088,42.0,,,,,,
16426,01/14/22 01:30:00 PM,47.266,24.0,,,,,,
16427,01/14/22 01:45:00 PM,47.266,13.0,,,,,,
16428,01/14/22 02:00:00 PM,47.266,22.0,,,,,,
16429,01/14/22 02:15:00 PM,47.266,21.0,,,,,,
16430,01/14/22 02:30:00 PM,47.266,37.0,,,,,,
